duration,zero_crossing_rate,spectral_centroid,rmse,grammar_score_model,original_text,corrected_text,num_words,avg_word_len,text_length,filename,label
56.5973125,0.23273104429244995,0.9422177076339722,0.0633789449930191,0.9479166666666666," So, the topic is the scene of the crowded market. So, after the COVID, after the COVID, the market is very crowded. So, the people are buying and selling new technologies and new features of phones, laptop and electronic devices. So, that they can easily work them. And most likely, we can hear in the market is like cheap products and good features and good technologies that are inside it. And throughout the technologies, increasing day by day, all people are by only technology-related products like mobile, laptops, tablets, earbuds and Bluetooth connecting devices. Thank you.","So, the topic is the scene of the crowded market. So, after the COVID, after the COVID, the market is very crowded. So, the people are buying and selling new technologies and new features of phones, laptops and electronic devices. So, most likely, we can",96,5.072916666666667,583,audio_133.wav,2.0
60.08,0.2404463291168213,0.23293109238147736,0.03156045824289322,0.9411764705882353," While paddling, the wind bob on my skin is very cold. I felt so free while doing it. Every time I leave my house, I don't make myself forget the twist so that if ever again into an accident such as plotting my tar, I have to use and go home.","While paddling, the wind bob on my skin is very cold. I felt so free while doing it. Every time I leave my house, I don't make myself forget the twist so that if ever again into an accident such as plotting my tar, I have to use it and go",51,3.7450980392156863,242,audio_790.wav,2.5
60.0746875,0.2825953960418701,0.4262710511684418,0.04291348159313202,1.0," Usually a playground looks very huge, you know, circular or a manly curve around. Students like to play, gopots, pickets, tennis, that we've done, running, etc. and other games hide and seek. So, students shout, I think, and they don't go down the ground here and there. They teach at both the games.","Usually a playground looks very huge, you know, circular or a manly curve around. Students like to play, gopots, pickets, tennis, that we've done, running, etc. and other games hide and seek. So, students shout, I think, and",53,4.679245283018868,301,audio_947.wav,2.0
60.0746875,0.34276536107063293,1.5180518627166748,0.08048355579376221,0.7596899224806202," The best day of my life is the university I attended. Ustad game is part festival called Nuga. Wish and comprises all the old country, all the university, but it's a university, but if it's a university in my country, whereby it comes with my school, Ustad competition, I was so happy. What made this pressure? Because me seeing different people from different culture, from different backgrounds, he wanted to participate in the sport. I feel elated, I was so happy. Whenever I think about this, I'm so happy because I'm a kind of person. I love sports. Literally, I participated in field hockey for my school. In this particular day, I played field hockey for my school, professionally, and I love football. It was a very great day.","The best day of my life was the university I attended. Ustad game is part of a festival called Nuga. Wishing it was all the old country, all the university, but it's a university, but if it's a university in my country, whereby it comes",129,4.6976744186046515,735,audio_288.wav,2.5
60.0106875,0.2972484230995178,1.1003265380859375,0.06851167976856232,0.4842105263157894, My goal is gaining a job in a particular company and a mecha-valuable person in this society. I will become a valuable person in this society. I face a many challenges in my way. In the like I face the challenges in our studies. There is no coaching classes through the 10th and 12th. I will become a study myself and there would be a good marks in 10th and 12th. After that I will be a go-to college. I had not the admission in the college and presently I will be a go-to college.,My goal is to gain a job in a particular company and a mecha-valuable person in this society. I will become a valuable person in this society. I face a lot of challenges in my way. In the same way I face the challenges in our studies. There is no coaching classes,95,4.073684210526316,482,audio_1111.wav,2.0
60.0746875,0.3715628683567047,0.8195598721504211,0.05917981639504433,0.5294117647058824, It was very much interesting when we do exercises. It really makes me relax. I will do exercises by using dumbbells. I am very much enjoying my exercises however. This makes me very dry.,It was very much interesting when we did exercises. It really makes me relax. I will do exercises using dumbbells. I am very much enjoying my exercises however. This makes me very dry.,34,4.5,187,audio_771.wav,2.5
60.0746875,0.28521713614463806,0.7355512976646423,0.056019265204668045,0.15384615384615385, My goal is to become yourself very many and I have faced several challenges for achieving my goal. To be completed regular activities and regular I want to improve my speaking skills and only and friends motivations is very important to achieve our goal. I am my situation is to achieve goals.,My goal is to become very many and I have faced several challenges for achieving my goal. To complete regular activities and regular I want to improve my speaking skills and only friends motivation is very important to achieve our goal. I am my situation is to achieve goals.,52,4.653846153846154,294,audio_1184.wav,2.5
60.0746875,0.3398658335208893,0.7166302800178528,0.05527384579181671,1.0," My best day of my life was the... I got an admission to the university, I had charged several years later at Thames, and it wasn't first coming, but finally eventually, on that day today, I saw my name on the list of admitted students, which was of course I wanted to study, and that was really really a study, could even I take a minute?","My best day of my life was the... I got an admission to the university, I had charged several years later at Thames, and it wasn't first coming, but finally eventually, on that day today, I saw my name on the list of admitted students, which was of course I wanted to study,",66,4.136363636363637,339,audio_918.wav,2.5
60.0746875,0.18663349747657776,1.0203161239624023,0.0660303384065628,0.5882352941176471," My favorite place is St. Colha Hospital. The genuine archival experience is very good. And that place is where we can never forget that food is those. That place is very delicious. And we also can sit inside me. And also we can eat together in particular time of day or season. When this place is specially magical or beautiful, but night time we will go that place.",My favorite place is St. Colha Hospital. The genuine archival experience is very good. And that place is where we can never forget that food is very delicious. And we can also sit inside it. And also we can eat together in particular time of day or season. When this place is specially magical,68,4.397058823529412,367,audio_1030.wav,2.0
61.0346875,0.16192756593227386,1.0469204187393188,0.06684320420026779,1.0," I'm going to go to the next one. I'm going to go to the next one. I'm going to go to the next one. I'm going to go to the next one. My goal in life is to continuously learn and grow myself, while also helping others so that they can feel very happy. I would like to help others who are in need of something. I also start to make a positive impact on the world. I want to contribute myself for a better.","I'm going to go to the next one. I'm going to go to the next one. I'm going to go to the next one. I'm going to go to the next one. My goal in life is to continuously learn and grow myself, while also helping others so that they can",85,3.7411764705882353,403,audio_1112.wav,2.0
52.16,0.4544292390346527,0.44357556104660034,0.043409958481788635,0.9361702127659575, I don't know. Do you want to talk to me? I never know. You said he's a born. No. No. The first day of my life was overnight in gratitude for my mom. I schooled. I was so excited because I thought there's going to be another opportunity for me. I started being there. I worked on the work that I worked with. I was a peanut butter. So much to eat and drink. I was so happy. I was so happy. I was so happy. I was so happy. I was so happy.,I don't know. Do you want to talk to me? I never know. You said he's a born. No. No. The first day of my life was overnight in gratitude for my mom. I schooled. I was so excited because I thought there was going to be another,94,3.648936170212766,437,audio_873.wav,2.0
60.0746875,0.31321460008621216,1.7421972751617432,0.0862356424331665,0.8556701030927836," My favorite place is Humpey. It is located in Karnataka and India and Subcontinent. The Humpey is mainly very famous for the structures and shilpakala. So it was built by Shri Krishna Devaraya, who is the king of Vijayanagara Empire and the construction belongs to 16th century. The most famous architecture you will be find there. It's one of the best and the best civilized structures and architecture we will be find there. It is most and most wonderful thing I have visited and one of the local dishes there is the Fibilayabad. It is very thirsty.","My favorite place is Humpey. It is located in Karnataka and India and Subcontinent. The Humpey is mainly very famous for the structures and shilpakala. It was built by Shri Krishna Devaraya, who is the king of Vijayanagara Empire",97,4.690721649484536,552,audio_539.wav,2.0
60.0746875,0.3085547685623169,0.8859986066818237,0.06146463379263878,1.0, Disgrunt the destiny of my life please. One day I see my father and mother taking care of me. In the day I just like the value of the parents in my life is more important which can be experienced by me directly which is so amazing for me. Here I was injured but they are taking care of me so so seriously so I should pray. Then only I decided to I respect my fathers.,Disgrunt the destiny of my life please. One day I see my father and mother taking care of me. In the day I just like the value of the parents in my life is more important which can be experienced by me directly which is so amazing for me. Here I was injured but they are taking,76,3.8421052631578947,368,audio_899.wav,2.0
60.0746875,0.24457497894763947,2.267800807952881,0.09836304187774658,0.990990990990991," In my life, one of the best days in Marathi is going to Kispo with my friends. And also, hang out with friends when I am 10th standard. We went to Chennai Beach and hang out there in the evening. It's a very special day and we have done a lot of things over there. And we have eat prawns, biryani and so much prawns, kabob and a lot of seafood. So, we tried a lot of very kind of dishes over there and we have injured very much over there. The kind of is not come in future. The sale is very vicious and it cannot come in the future.","In my life, one of the best days in Marathi is going to Kispo with my friends. And also, hang out with friends when I am 10th standard. We went to Chennai Beach and hang out there in the evening. It's a very special day and we have ate ",111,3.810810810810811,534,audio_1277.wav,2.5
60.0746875,0.24104706943035126,1.3292263746261597,0.07533548027276993,0.7761194029850746," The market is nearby my home only. It was all about 1 to 2 kilometers. Then daily the market will open at 5 p.m. 5 a.m. only. The market has so many things like vegetables, fruit, vegetables, vegetables like tomatoes, chilies, brinjals, all, etc. When I went into market at 6 o'clock in the morning then the crowd will be very heavy and all people gather and will take the market. The sounds are murmuring like, I will buy a 1 kilo tomatoes, 1 kilo chilies, and all, etc. And the market will be changing one to 3 day. From morning the market will, the people have very heavy and that the afternoon there is no people in the market and no snow profits and losses will be built to the customers. Customers not.","The market is nearby my home only. It is all about 1 to 2 kilometers away. Then daily the market will open at 5 p.m. 5 a.m. only. The market has so many things like vegetables, fruit, vegetables, vegetables like tomatoes, chilies, brinjals",134,4.291044776119403,709,audio_649.wav,2.5
60.0746875,0.2689644396305084,1.034080147743225,0.06643100082874298,0.7247706422018348," Okay, myself is Dhrugan from Dharia, Bitaq in Ramajna Institute of Technology. Today my topic about what are the people selling and buying in the market. Marketing means it has so many ways like vegetable market and product market, market, class market and fruits market. There are so many types but now I am to say three different types of markets. One market is the vegetables. This market happens in the morning times. When the people we go on by the vegetables and come to the moment, it makes the paraslunch and the internet different all everything. For us, the type of market is clock marketing which is by","Okay, myself is Dhrugan from Dharia, Bitaq in Ramajna Institute of Technology. Today my topic is about what are the people selling and buying in the market. Marketing means it has so many ways like vegetable market and product market, market, class market and fruits market.",109,4.63302752293578,614,audio_701.wav,2.0
60.0746875,0.2275274246931076,1.4351953268051147,0.07825985550880432,0.7047619047619047," Yes, my hobby is to play with my friends and colleagues and other people who are there in the ground. So, when I am playing, in case my self is feeling very happy and feels very peaceful mind and the body is under situation is very comfortable. There are only two players playing cricket like a bat ball and some tools on it. So, that is why I need to enjoy with that people. Yes, of course I enjoy when I play with my colleagues friends. I enjoy a lot because of everybody having different thoughts and different thoughts. So, different studies in the world.","Yes, my hobby is to play with my friends and colleagues and other people who are there in the ground. So, when I am playing, my self is feeling very happy and feels very peaceful and the body is under situation is very comfortable. There are only two players playing cricket like a bat ball and some",105,4.333333333333333,560,audio_763.wav,2.5
60.0746875,0.32117554545402527,0.9894986748695374,0.06498786062002182,0.7647058823529411," My view of playground will be like surrounded by large trees, green nature, surrounded with water which is out, away from the ground. This is what my exactly in my vision, this is my vision of playground. And I would like to see a few games or activities which are, which are to be happened in the playground like sea song, hide and seek, which are mostly played by the school students. And moreover, I would like to play Dingo Bell, Color, Bird Color, Dingo and mostly I would like to play the simple games. And mostly I used to hear the sounds in the playground which would be like shouting the choreography so that studentsija very many students.","My view of playground will be like surrounded by large trees, green nature, surrounded with water which is out, away from the ground. This is exactly my vision of playground. And I would like to see a few games or activities which are, which are to be played in the playground like sea song,",119,4.46218487394958,650,audio_952.wav,2.0
60.0746875,0.28668925166130066,1.2691130638122559,0.07356328517198563,1.0," My favorite hobby is listening to the music. Whenever I get the free time or when I am nervous or upset a little bit sad, I try to listen to music. Whenever I listen to music, my mood and my mind sets very quickly into the positive mode. Everything vibes at good and my mind becomes fresh and clear. If I start any work after listening to music, it leads me to success very easily. I feel when an energetic and very anxiety, my interest goes keep on moving when I listen to the music. Depends on my mood, I listen to the classical songs, movie songs, old songs and melodies. I like melody songs very well.","My favorite hobby is listening to the music. Whenever I get the free time or when I am nervous or upset a little bit sad, I try to listen to music. Whenever I listen to music, my mood and my mind sets very quickly into the positive mode. Everything vibes at good and my",117,4.17948717948718,606,audio_167.wav,2.5
54.2506875,0.2911072373390198,0.9092416763305664,0.062273863703012466,0.6590909090909092," Market. We know market is a very crowded place. Market not only sells food, food essential or kitchen essential but also the things what we wear like cloth, shoes and many other things. Market in markets while buying the things we choose places by their prices. When it comes to market we can hear lot of noises in the market. And also in the morning times it will be litigated but as the day comes of the afternoon the noises started to increase and up to evening this.","Market. We know market is a very crowded place. Market not only sells food, food essential or kitchen essential but also the things we wear like clothes, shoes and many other things. Market in markets while buying the things we choose places by their prices. When it comes to market we can hear ",88,4.3522727272727275,471,audio_708.wav,2.0
60.0746875,0.22447393834590912,0.4485112130641937,0.04376009851694107,0.3717948717948718," My favorite hobby is drawing and I lot of enjoy when my creative thoughts come to their last decade with my drawings. I use so many tools like pencils and in the pencils there are so many shades like the 2V etc. I like to draw alone. In the most of the time I draw my glass from when I build more glass. I will draw most of the things like my lectures except draw, but they did.",My favorite hobby is drawing and I really enjoy when my creative thoughts come to their last decade with my drawings. I use so many tools like pencils and in the pencils there are so many shades like the 2V etc. I like to draw alone. Most of the time I draw my glass from when I,78,3.858974358974359,379,audio_1245.wav,2.0
60.0746875,0.25675877928733826,1.3368444442749023,0.0755377858877182,1.0," The most of the, the, the, what we are doing is the most of the, the most of the, the favorite hobby is to watch movies and I used to watch the movies which gives us the a course which is a comedy movie and I used to watch with my family and the two slided for this hobby or the television and mobile etc. And I used to watch the movies which gives a family and the tightment and thriller movies and I don't like to watch the movies which are, the horror movies etc.","The most of the, the, the, what we are doing is the most of the, the most of the, the favorite hobby is to watch movies and I used to watch the movies which gives us the a course which is a comedy movie and I used to watch with my family and the two slided",96,3.8645833333333335,467,audio_812.wav,2.0
60.0746875,0.34337708353996277,0.8795373439788818,0.06130850687623024,0.9818181818181818," There is a scene of a quarter market like a visitor, there is a market of Oshodi where people are buying different house material, different house material domestic materials that we use, that they use at home, different sounds, from the cars and the trim, different sounds, people are chanting, people are making noise, there are very crowded place, people doing different things, it was a quite experience to the car because I woke up in the morning trying to go to the market and buy one or two things, one or two groceries from a house, I went to the market to a so so crowded that different people","There is a scene of a quarter market like a visitor, there is a market of Oshodi where people are buying different house materials, different house materials domestic materials that we use, that they use at home, different sounds, from the cars and the trim, different sounds, people are",110,4.4818181818181815,603,audio_76.wav,2.5
60.0746875,0.33895134925842285,0.9413700699806213,0.06337963789701462,0.6666666666666667," See the best day of my life is when I was 8th class, my English teacher asked me to come on to the dies and she actually, she really didn't ask me to give a speech on my mother. And I was very nervous and just I went there and I hit on there, I put my head down, just looking at the floor. That's it. She is saying say something and the people who sit here in front of me all laughing by seeing me because I was nothing speaking there because I don't know how to speak and how to start the speech regarding my mother. Even about my mother I couldn't speak and by that the critical situation I chained my mind to speak in fluently in my future.","See the best day of my life is when I was in 8th class, my English teacher asked me to come on to the dies and she actually, she really didn't ask me to give a speech on my mother. And I was very nervous and just I went there and I hit on there,",132,3.878787878787879,644,audio_1296.wav,2.5
42.7306875,0.20337434113025665,1.2122703790664673,0.07193673402070999,1.0," So, the topic is, man, describe your favorite hobby. So, my favorite hobby is to trade in stock market. So, after the call, the stock market, industry, booms and it is not my hobby, it is also my passion and I will use many tools for to do trading like market pulse, trading view, up stocks and many more. I am very happy to do this hobby and this is my long-term goal and this is my very best hobby to own your with others.","So, the topic is, man, describe your favorite hobby. So, my favorite hobby is to trade in stock market. So, after the call, the stock market, industry, booms and it is not my hobby, it is also my passion and I will use many tools for to do trading like market",85,4.0,425,audio_239.wav,2.0
60.0746875,0.20385687053203583,1.0207343101501465,0.06596986949443817,0.7473684210526316," There are so many people, so many more like vegetables, settlers and fruit, settlers and grains, settlers and seeds, settlers like claws, answers. So many people are buying like that of fruits, vegetables and grains and seeds for their daily life purpose, creating. There are a couple of sounds, from that place like hot vehicles and the people are shouting from one place to other people to calling themselves other people. The market is going to the morning, the pool of water and going to the evening, the people are very less in the market.","There are so many people, so many more like vegetables, settlers and fruit, settlers and grains, settlers and seeds, settlers and claws, answers. There are a couple of sounds, from one place to another, calling themselves other people. The market is going to the morning, the",95,4.7368421052631575,545,audio_668.wav,2.5
31.3386875,0.24639123678207397,1.4888442754745483,0.07969977706670761,1.0," I am describing about my happy hobbies. I would like to listen to songs when I was in free time and again I started to do things about myself to take care of myself and finish all of my things. Describing a favorite hobby, what do you enjoy the most about your hobby or there are any tools that you need to use for your hobby, do you enjoy practicing your hobby and your own or other with others. I mostly like to spend time with myself only to take care of myself.","I am describing about my happy hobbies. I would like to listen to songs when I was in free time and again I started to do things about myself to take care of myself and finish all of my things. Describing a favorite hobby, what do you enjoy the most about your hobby or there",93,4.010752688172043,466,audio_17.wav,2.0
60.0746875,0.2608703374862671,1.4983569383621216,0.07981511950492859,1.0," My favorite day, my best day in my life was in my essay screen. But then I was invited for a competition which was like a set of, I was not aware of this competition at all. But then my principal made me force me to attend this big ahead of the competition so that he would watch me feel. But then I did a little preparation overnight and I kind of let his hopes down because he expected me to feel that day I was the one that won the competition. And then he felt so angry. So seeing him angry was what made me so special.","My favorite day, my best day in my life was in my essay screen. But then I was invited for a competition which was like a set of, I was not aware of this competition at all. But then my principal made me force me to attend this big ahead of the competition so that he would",108,3.8518518518518516,524,audio_289.wav,2.5
166.912,0.297640860080719,0.8176504373550415,0.05917681008577347,0.7787610619469026, Shhh. Shhh. Shhh. Shhh. Shhh. Shhh. Shhh. Shhh. Shhhh. Shhh. Shhh. Shhh. Shhh. Shhhh. Oh... I'm going to go to the bathroom. I'm going to go to the bathroom. I'm going to go to the bathroom. I'm going to go to the bathroom. I'm going to go to the bathroom. I'm going to go to the bathroom. I'm going to go to the bathroom. I'm going to go to the bathroom. I'm going to go to the bathroom. I'm going to go to the bathroom. I'm going to go to the bathroom. I'm going to go to the bathroom. I'm going to go to the bathroom. I'm going to go to the bathroom.,Shhh. Shhh. Shhh. Shhh. Shhh. Shhh. Shhh. Shhh. Shhh. Shhhh. Oh... I'm going to go to the bathroom. I'm going to go to the bathroom. I'm going to go to the bathroom. I,113,3.9026548672566372,554,audio_45.wav,2.5
60.0746875,0.26908302307128906,0.9193927049636841,0.06264185905456543,1.0," When I enter into the market to buy or require things to cook delicious food like like tomato rice, lemon rice etc. for these things I need tomatoes and masalas. So when I went to the market, after seeing the crowd I thought that I today I can't cook my delicious food because the crowd is that much that I cannot enter into the market and buy required things. Even though it is a crowded, however I managed to go into the market to get inside and bought my required things to cook my delicious food. That's it. Thank you.","When I enter into the market to buy or require things to cook delicious food like like tomato rice, lemon rice etc. for these things I need tomatoes and masalas. So when I went to the market, after seeing the crowd I thought that I today I can't cook my delicious food because the crowd is",100,4.23,523,audio_657.wav,2.0
60.0746875,0.1398458629846573,1.70604407787323,0.08533142507076263,0.930379746835443," Okay, my best day of life is virtue in good marks and you can do that set summation. It is my best day and best shelter to me and also it is my best day to my parents also. In this I think when I writing it was difficult to me right, it just say I cannot feel that it was a bad experience to me while writing it then I can think that I want that you could be more sick. But after getting the result I felt very good by getting good marks which was very very hopeful to me and also very pleasant to me. I was getting good marks on my parents also very happy, very enjoyable which was getting my good marks on my friends also which was very pleasant and getting a good marks coming because good feel to me on that day I feel very better to me to that day.","Okay, my best day of life is virtue in good marks and you can do that set summation. It is my best day and best shelter to me and also it is my best day to my parents also. In this I think when I write it it was difficult to me right, it just say I",158,3.7721518987341773,754,audio_876.wav,2.0
180.672,0.07231061905622482,0.29532158374786377,0.03551112487912178,1.0, I'm going to do a little bit of the same thing. I'm going to do a little bit of the same thing. I'm going to do a little bit of the same thing. I'm going to do a little bit of the same thing. I'm going to do a little bit of the same thing. I'm going to do a little bit of the same thing. I'm going to do a little bit of the same thing. I'm going to do a little bit of the same thing. I'm going to do a little bit of the same thing. I'm going to do a little bit of the same thing. I'm going to do a little bit of the same thing. I'm going to do a little bit of the same thing. I'm going to do a little bit of the same thing. I'm going to do a little bit of the same thing. I'm going to do a little bit of the same thing. I'm going to do a little bit of the same thing. I'm going to do a little bit of the same thing. I'm going to do a little bit of the same thing. I'm going to do a little bit of the same thing. I'm going to do a little bit of the same thing. I'm going to do a little bit of the same thing. I'm going to do a little bit of the same thing. I'm going to do a little bit of the same thing.,I'm going to do a little bit of the same thing. I'm going to do a little bit of the same thing. I'm going to do a little bit of the same thing. I'm going to do a little bit of the same thing. I'm,253,3.3636363636363638,1104,audio_1069.wav,2.0
60.08,0.48081982135772705,0.6354825496673584,0.05213585123419762,0.7731958762886598," My favorite place to visit is our province, which is Bikol. And I love Chambali. I love going to Bikol because there's local foods or dishes that which I love to eat there. I can eat seafoods there that we can get from a sea. And we used to travel or to go to our province, which is Bikol, when it's holy week. So, where our whole family is gathering our holy week or spend our holy week to our province. And we bond and we celebrate or spend the holy week together with our whole family.","My favorite place to visit is our province, which is Bikol. And I love Chambali. I love going to Bikol because there's local foods or dishes that I love to eat there. I can eat seafoods there that we can get from the sea. And we used to travel",97,4.041237113402062,489,audio_1318.wav,2.0
60.0746875,0.3164345622062683,0.7997610569000244,0.058415938168764114,1.0," So my favorite hobby is doing yoga and meditation. It gives me free of my space and it gives me relaxation. And doing yoga, if there are many benefits and the most about my hobby is, I will do these yoga in the morning and also as well as in the evening. So the most interesting in my hobby is while doing, I am very excited to these yoga, yoga sanas. And also I take some of the tools whenever I do the yoga, like using skipping, skipping tool.","So my favorite hobby is doing yoga and meditation. It gives me free of my space and it gives me relaxation. And doing yoga, if there are many benefits and the most about my hobby is, I will do these yoga in the morning and also as well as in the evening. So the most interesting in my",89,4.01123595505618,446,audio_832.wav,2.0
180.224,0.08634293079376221,1.230620265007019,0.07498141378164291,0.995260663507109, I'm going to do it. I'm going to do it. I'm going to do it. I'm going to do it. I'm going to do it. I'm going to do it. I'm going to do it. I'm going to do it. I'm going to do it. I'm going to do it. I'm going to do it. I'm going to do it. I'm going to do it. I'm going to do it. I'm going to do it. I'm going to do it. I'm going to do it. I'm going to do it. I'm going to do it. I'm going to do it. I'm going to do it. I'm going to do it. I'm going to do it. I'm going to do it. I'm going to do it. I'm going to do it. I'm going to do it. I'm going to do it. I'm going to do it. I'm going to do it. I'm going to do it. I'm going to do it. I'm going to do it. I'm going to do it. I'm going to do it. I'm going to do it. I'm going to do it. I'm going to do it. I'm going to do it. I'm going to do it. I'm going to do it. I'm going to do it. ah,I'm going to do it. I'm going to do it. I'm going to do it. I'm going to do it. I'm going to do it. I'm going to do it. I'm going to do it. I'm going to do it,211,2.995260663507109,843,audio_917.wav,2.0
